name,rlvl,lvl,stars,prog,qual,dur,pdiv,qdiv,pmod,qmod,reqqual
Manganese Sabatons of the Behemoth King,540,86,0,3100,6800,80,126,110,100,100,0
Manganese Helm of the Behemoth Queen,540,86,0,3100,6800,80,126,110,100,100,0
Manganese Armor of the Behemoth Queen,545,87,0,3200,6900,80,127,111,100,100,0
Manganese Gauntlets of the Behemoth Queen,540,86,0,3100,6800,80,126,110,100,100,0
Kumbhiraskin Cuisses of the Behemoth Queen,540,86,0,3100,6800,80,126,110,100,100,0
Manganese Sabatons of the Behemoth Queen,540,86,0,3100,6800,80,126,110,100,100,0
Manganese Helm of the Rising Dragon,540,86,0,3100,6800,80,126,110,100,100,0
Kumbhiraskin Jacket of the Rising Dragon,540,86,0,3100,6800,80,126,110,100,100,0
Manganese Gloves of the Rising Dragon,540,86,0,3100,6800,80,126,110,100,100,0
Scarlet Moko Gaskins of the Rising Dragon,540,86,0,3100,6800,80,126,110,100,100,0
Manganese Gaiters of the Rising Dragon,540,86,0,3100,6800,80,126,110,100,100,0
Manganese Horn of the Last Unicorn,545,87,0,3200,6900,80,127,111,100,100,0
Scarlet Moko Robe of the Last Unicorn,540,86,0,3100,6800,80,126,110,100,100,0
Kumbhiraskin Armguards of the Last Unicorn,540,86,0,3100,6800,80,126,110,100,100,0
Scarlet Moko Longkilt of the Last Unicorn,540,86,0,3100,6800,80,126,110,100,100,0
Kumbhiraskin Leg Guards of the Last Unicorn,540,86,0,3100,6800,80,126,110,100,100,0
Manganese Helm of the Falling Dragon,540,86,0,3100,6800,80,126,110,100,100,0
Kumbhiraskin Jacket of the Falling Dragon,540,86,0,3100,6800,80,126,110,100,100,0
Manganese Gloves of the Falling Dragon,540,86,0,3100,6800,80,126,110,100,100,0
Scarlet Moko Gaskins of the Falling Dragon,540,86,0,3100,6800,80,126,110,100,100,0
Manganese Gaiters of the Falling Dragon,540,86,0,3100,6800,80,126,110,100,100,0
Scarlet Moko Hood of the White Griffin,540,86,0,3100,6800,80,126,110,100,100,0
Scarlet Moko Robe of the White Griffin,540,86,0,3100,6800,80,126,110,100,100,0
Kumbhiraskin Gloves of the White Griffin,540,86,0,3100,6800,80,126,110,100,100,0
Scarlet Moko Chausses of the White Griffin,540,86,0,3100,6800,80,126,110,100,100,0
Manganese Boots of the White Griffin,540,86,0,3100,6800,80,126,110,100,100,0
Scarlet Moko Hood of the Black Griffin,540,86,0,3100,6800,80,126,110,100,100,0
Scarlet Moko Robe of the Black Griffin,540,86,0,3100,6800,80,126,110,100,100,0
Kumbhiraskin Gloves of the Black Griffin,540,86,0,3100,6800,80,126,110,100,100,0
Scarlet Moko Chausses of the Black Griffin,540,86,0,3100,6800,80,126,110,100,100,0
Manganese Boots of the Black Griffin,540,86,0,3100,6800,80,126,110,100,100,0
Blue Zircon Earrings of Fending ,545,87,0,3200,6900,80,127,111,100,100,0
Blue Zircon Earrings of Slaying,545,87,0,3200,6900,80,127,111,100,100,0
Blue Zircon Earrings of Aiming,545,87,0,3200,6900,80,127,111,100,100,0
Blue Zircon Earrings of Healing,545,87,0,3200,6900,80,127,111,100,100,0
Blue Zircon Earrings of Casting,545,87,0,3200,6900,80,127,111,100,100,0
Ironwood Choker of Fending,540,86,0,3100,6800,80,126,110,100,100,0
Ironwood Choker of Slaying,540,86,0,3100,6800,80,126,110,100,100,0
Ironwood Choker of Aiming,540,86,0,3100,6800,80,126,110,100,100,0
Ironwood Choker of Healing,540,86,0,3100,6800,80,126,110,100,100,0
Ironwood Choker of Casting,540,86,0,3100,6800,80,126,110,100,100,0
Blue Zircon Bracelet of Fending,540,86,0,3100,6800,80,126,110,100,100,0
Blue Zircon Bracelet of Slaying,540,86,0,3100,6800,80,126,110,100,100,0
Blue Zircon Bracelet of Aiming,540,86,0,3100,6800,80,126,110,100,100,0
Blue Zircon Bracelet of Healing,540,86,0,3100,6800,80,126,110,100,100,0
Blue Zircon Bracelet of Casting,540,86,0,3100,6800,80,126,110,100,100,0
Blue Zircon Ring of Fending,540,86,0,3100,6800,80,126,110,100,100,0
Blue Zircon Ring of Slaying,540,86,0,3100,6800,80,126,110,100,100,0
Blue Zircon Ring of Aiming,540,86,0,3100,6800,80,126,110,100,100,0
Blue Zircon Ring of Healing,540,86,0,3100,6800,80,126,110,100,100,0
Blue Zircon Ring of Casting,540,86,0,3100,6800,80,126,110,100,100,0
Chondrite Magitek Sword,550,88,0,3300,7000,80,128,112,100,100,0
Chondrite Magitek Baghnakhs,550,88,0,3300,7000,80,128,112,100,100,0
Chondrite Magitek Axe,550,88,0,3300,7000,80,128,112,100,100,0
Integral Magitek Spear,550,88,0,3300,7000,80,128,112,100,100,0
Integral Magitek Bow,550,88,0,3300,7000,80,128,112,100,100,0
Chondrite Magitek Cleavers,550,88,0,3300,7000,80,128,112,100,100,0
Chondrite Magitek Guillotine,550,88,0,3300,7000,80,128,112,100,100,0
Chondrite Magitek Handgonne,550,88,0,3300,7000,80,128,112,100,100,0
Integral Magitek Cane,550,88,0,3300,7000,80,128,112,100,100,0
Integral Magitek Rod,550,88,0,3300,7000,80,128,112,100,100,0
Ophiotauroskin Magitek Index,550,88,0,3300,7000,80,128,112,100,100,0
Ophiotauroskin Magitek Codex,550,88,0,3300,7000,80,128,112,100,100,0
Chondrite Magitek Planisphere,550,88,0,3300,7000,80,128,112,100,100,0
Chondrite Magitek Samurai Blade,550,88,0,3300,7000,80,128,112,100,100,0
Chondrite Magitek Tuck,550,88,0,3300,7000,80,128,112,100,100,0
Chondrite Magitek Sawback,550,88,0,3300,7000,80,128,112,100,100,0
Chondrite Magitek Glaives,550,88,0,3300,7000,80,128,112,100,100,0
Chondrite Magitek Wings,550,88,0,3300,7000,80,128,112,100,100,0
Chondrite Magitek War Scythe,550,88,0,3300,7000,80,128,112,100,100,0
Chondrite Magitek Shield,555,89,0,3400,7100,80,129,113,100,100,0
AR-Caean Velvet Cap of Fending,550,88,0,3300,7000,80,128,112,100,100,0
Chondrite Top of Fending,555,89,0,3400,7100,80,129,113,100,100,0
Chondrite Gauntlets of Fending,550,88,0,3300,7000,80,128,112,100,100,0
AR-Caean Velvet Bottoms of Fending,555,89,0,3400,7100,80,129,113,100,100,0
Chondrite Sollerets of Fending,555,89,0,3400,7100,80,129,113,100,100,0
AR-Caean Velvet Cap of Maiming,550,88,0,3300,7000,80,128,112,100,100,0
Chondrite Top of Maiming,555,89,0,3400,7100,80,129,113,100,100,0
Chondrite Gloves of Maiming,550,88,0,3300,7000,80,128,112,100,100,0
AR-Caean Velvet Bottoms of Maiming,555,89,0,3400,7100,80,129,113,100,100,0
Ophiotauroskin Boots of Maiming,550,88,0,3300,7000,80,128,112,100,100,0
AR-Caean Velvet Hat of Striking,550,88,0,3300,7000,80,128,112,100,100,0
AR-Caean Velvet Top of Striking,555,89,0,3400,7100,80,129,113,100,100,0
Chondrite Gloves of Striking,550,88,0,3300,7000,80,128,112,100,100,0
AR-Caean Velvet Bottoms of Striking,555,89,0,3400,7100,80,129,113,100,100,0
Ophiotauroskin Boots of Striking,550,88,0,3300,7000,80,128,112,100,100,0
AR-Caean Velvet Cap of Aiming,550,88,0,3300,7000,80,128,112,100,100,0
Ophiotauroskin Top of Aiming,555,89,0,3400,7100,80,129,113,100,100,0
Chondrite Gloves of Aiming,550,88,0,3300,7000,80,128,112,100,100,0
AR-Caean Velvet Bottoms of Aiming,555,89,0,3400,7100,80,129,113,100,100,0
Ophiotauroskin Boots of Aiming,550,88,0,3300,7000,80,128,112,100,100,0
AR-Caean Velvet Hat of Scouting,550,88,0,3300,7000,80,128,112,100,100,0
Ophiotauroskin Top of Scouting,555,89,0,3400,7100,80,129,113,100,100,0
Chondrite Gloves of Scouting,550,88,0,3300,7000,80,128,112,100,100,0
AR-Caean Velvet Bottoms of Scouting,555,89,0,3400,7100,80,129,113,100,100,0
Chondrite Sollerets of Scouting,555,89,0,3400,7100,80,129,113,100,100,0
AR-Caean Velvet Cap of Healing,550,88,0,3300,7000,80,128,112,100,100,0
Ophiotauroskin Top of Healing,555,89,0,3400,7100,80,129,113,100,100,0
Chondrite Gloves of Healing,550,88,0,3300,7000,80,128,112,100,100,0
AR-Caean Velvet Bottoms of Healing,555,89,0,3400,7100,80,129,113,100,100,0
Ophiotauroskin Boots of Healing,550,88,0,3300,7000,80,128,112,100,100,0
AR-Caean Velvet Hat of Casting,550,88,0,3300,7000,80,128,112,100,100,0
Ophiotauroskin Top of Casting,555,89,0,3400,7100,80,129,113,100,100,0
Chondrite Gloves of Casting,550,88,0,3300,7000,80,128,112,100,100,0
AR-Caean Velvet Bottoms of Casting,555,89,0,3400,7100,80,129,113,100,100,0
Ophiotauroskin Boots of Casting,550,88,0,3300,7000,80,128,112,100,100,0
Star Quartz Earrings of Fending,550,88,0,3300,7000,80,128,112,100,100,0
Star Quartz Earrings of Slaying,550,88,0,3300,7000,80,128,112,100,100,0
Star Quartz Earrings of Aiming,550,88,0,3300,7000,80,128,112,100,100,0
Star Quartz Earrings of Healing,550,88,0,3300,7000,80,128,112,100,100,0
Star Quartz Earrings of Casting,550,88,0,3300,7000,80,128,112,100,100,0
Star Quartz Choker of Fending,555,89,0,3400,7100,80,129,113,100,100,0
Star Quartz Choker of Slaying,555,89,0,3400,7100,80,129,113,100,100,0
Star Quartz Choker of Aiming,555,89,0,3400,7100,80,129,113,100,100,0
Star Quartz Choker of Healing,555,89,0,3400,7100,80,129,113,100,100,0
Star Quartz Choker of Casting,555,89,0,3400,7100,80,129,113,100,100,0
Star Quartz Wristband of Fending,555,89,0,3400,7100,80,129,113,100,100,0
Star Quartz Wristband of Slaying,555,89,0,3400,7100,80,129,113,100,100,0
Star Quartz Wristband of Aiming,555,89,0,3400,7100,80,129,113,100,100,0
Star Quartz Wristband of Healing,555,89,0,3400,7100,80,129,113,100,100,0
Star Quartz Wristband of Casting,555,89,0,3400,7100,80,129,113,100,100,0
Star Quartz Ring of Fending,550,88,0,3300,7000,80,128,112,100,100,0
Star Quartz Ring of Slaying,550,88,0,3300,7000,80,128,112,100,100,0
Star Quartz Ring of Aiming,550,88,0,3300,7000,80,128,112,100,100,0
Star Quartz Ring of Healing,550,88,0,3300,7000,80,128,112,100,100,0
Star Quartz Ring of Casting,550,88,0,3300,7000,80,128,112,100,100,0
High Durium Saw,517,81,0,2000,5200,80,121,105,100,100,0
High Durium Cross-pein Hammer,517,81,0,2000,5200,80,121,105,100,100,0
High Durium Raising Hammer,517,81,0,2000,5200,80,121,105,100,100,0
High Durium Lapidary Hammer,517,81,0,2000,5200,80,121,105,100,100,0
High Durium Creasing Knife,517,81,0,2000,5200,80,121,105,100,100,0
High Durium Needle,517,81,0,2000,5200,80,121,105,100,100,0
High Durium Alembic,517,81,0,2000,5200,80,121,105,100,100,0
High Durium Namazu Frypan,517,81,0,2000,5200,80,121,105,100,100,0
High Durium Pickaxe,517,81,0,2000,5200,80,121,105,100,100,0
High Durium Hatchet,517,81,0,2000,5200,80,121,105,100,100,0
Horse Chestnut Fishing Rod,517,81,0,2000,5200,80,121,105,100,100,0
High Durium Claw Hammer,517,81,0,2000,5200,80,121,105,100,100,0
High Durium File,517,81,0,2000,5200,80,121,105,100,100,0
High Durium Pliers,517,81,0,2000,5200,80,121,105,100,100,0
Horse Chestnut Grinding Wheel,517,81,0,2000,5200,80,121,105,100,100,0
High Durium Awl,517,81,0,2000,5200,80,121,105,100,100,0
Horse Chestnut Spinning Wheel,517,81,0,2000,5200,80,121,105,100,100,0
High Durium Mortar,517,81,0,2000,5200,80,121,105,100,100,0
High Durium Culinary Knife,517,81,0,2000,5200,80,121,105,100,100,0
High Durium Sledgehammer,517,81,0,2000,5200,80,121,105,100,100,0
High Durium Garden Scythe,517,81,0,2000,5200,80,121,105,100,100,0
Bismuth Saw,535,85,0,3000,6700,80,125,109,100,100,0
Bismuth Cross-pein Hammer,535,85,0,3000,6700,80,125,109,100,100,0
Bismuth Raising Hammer,535,85,0,3000,6700,80,125,109,100,100,0
Bismuth Lapidary Hammer,535,85,0,3000,6700,80,125,109,100,100,0
Bismuth Round Knife,535,85,0,3000,6700,80,125,109,100,100,0
Phrygian Needle,535,85,0,3000,6700,80,125,109,100,100,0
Bismuth Alembic,535,85,0,3000,6700,80,125,109,100,100,0
Bismuth Fat Cat Frypan,535,85,0,3000,6700,80,125,109,100,100,0
Bismuth Pickaxe,535,85,0,3000,6700,80,125,109,100,100,0
Bismuth Hatchet,535,85,0,3000,6700,80,125,109,100,100,0
Red Pine Fishing Rod,535,85,0,3000,6700,80,125,109,100,100,0
Bismuth Claw Hammer,535,85,0,3000,6700,80,125,109,100,100,0
Bismuth File,535,85,0,3000,6700,80,125,109,100,100,0
Bismuth Pliers,535,85,0,3000,6700,80,125,109,100,100,0
Red Pine Grinding Wheel,535,85,0,3000,6700,80,125,109,100,100,0
Bismuth Awl,535,85,0,3000,6700,80,125,109,100,100,0
Red Pine Spinning Wheel,535,85,0,3000,6700,80,125,109,100,100,0
Bismuth Mortar,535,85,0,3000,6700,80,125,109,100,100,0
Bismuth Culinary Knife,535,85,0,3000,6700,80,125,109,100,100,0
Bismuth Sledgehammer,535,85,0,3000,6700,80,125,109,100,100,0
Bismuth Garden Scythe,535,85,0,3000,6700,80,125,109,100,100,0
Manganese Saw,545,87,0,3200,6900,80,127,111,100,100,0
Manganese Cross-pein Hammer,545,87,0,3200,6900,80,127,111,100,100,0
Manganese Raising Hammer,545,87,0,3200,6900,80,127,111,100,100,0
Manganese Lapidary Hammer,545,87,0,3200,6900,80,127,111,100,100,0
Manganese Round Knife,545,87,0,3200,6900,80,127,111,100,100,0
Manganese Needle,545,87,0,3200,6900,80,127,111,100,100,0
Manganese Alembic,545,87,0,3200,6900,80,127,111,100,100,0
Manganese Chocobo Frypan,545,87,0,3200,6900,80,127,111,100,100,0
Manganese Pickaxe,545,87,0,3200,6900,80,127,111,100,100,0
Manganese Hatchet,545,87,0,3200,6900,80,127,111,100,100,0
Ironwood Fishing Rod,545,87,0,3200,6900,80,127,111,100,100,0
Manganese Claw Hammer,545,87,0,3200,6900,80,127,111,100,100,0
Manganese File,545,87,0,3200,6900,80,127,111,100,100,0
Manganese Pliers,545,87,0,3200,6900,80,127,111,100,100,0
Ironwood Grinding Wheel,545,87,0,3200,6900,80,127,111,100,100,0
Manganese Awl,545,87,0,3200,6900,80,127,111,100,100,0
Ironwood Spinning Wheel,545,87,0,3200,6900,80,127,111,100,100,0
Manganese Mortar,545,87,0,3200,6900,80,127,111,100,100,0
Manganese Culinary Knife,545,87,0,3200,6900,80,127,111,100,100,0
Manganese Sledgehammer,545,87,0,3200,6900,80,127,111,100,100,0
Manganese Garden Scythe,545,87,0,3200,6900,80,127,111,100,100,0
Chondrite Saw,560,90,0,3500,7200,80,130,115,90,80,0
Chondrite Cross-pein Hammer,560,90,0,3500,7200,80,130,115,90,80,0
Chondrite Raising Hammer,560,90,0,3500,7200,80,130,115,90,80,0
Chondrite Lapidary Hammer,560,90,0,3500,7200,80,130,115,90,80,0
Chondrite Round Knife,560,90,0,3500,7200,80,130,115,90,80,0
Chondrite Needle,560,90,0,3500,7200,80,130,115,90,80,0
Chondrite Alembic,560,90,0,3500,7200,80,130,115,90,80,0
Chondrite Bomb Frypan,560,90,0,3500,7200,80,130,115,90,80,0
Chondrite Pickaxe,560,90,0,3500,7200,80,130,115,90,80,0
Chondrite Hatchet,560,90,0,3500,7200,80,130,115,90,80,0
Integral Fishing Rod,560,90,0,3500,7200,80,130,115,90,80,0
Chondrite Claw Hammer,555,89,0,3400,7100,80,129,113,100,100,0
Chondrite File,555,89,0,3400,7100,80,129,113,100,100,0
Chondrite Pliers,555,89,0,3400,7100,80,129,113,100,100,0
Integral Grinding Wheel,560,90,0,3500,7200,80,130,115,90,80,0
Chondrite Awl,555,89,0,3400,7100,80,129,113,100,100,0
Integral Spinning Wheel,560,90,0,3500,7200,80,130,115,90,80,0
Chondrite Mortar,555,89,0,3400,7100,80,129,113,100,100,0
Chondrite Culinary Knife,555,89,0,3400,7100,80,129,113,100,100,0
Chondrite Sledgehammer,555,89,0,3400,7100,80,129,113,100,100,0
Chondrite Garden Scythe,555,89,0,3400,7100,80,129,113,100,100,0
Darkhempen Hat,517,81,0,2000,5200,80,121,105,100,100,0
Darkhempen Dogi,517,81,0,2000,5200,80,121,105,100,100,0
Gajaskin Handekko,517,81,0,2000,5200,80,121,105,100,100,0
Darkhempen Momohiki,517,81,0,2000,5200,80,121,105,100,100,0
Gajaskin Tabi,517,81,0,2000,5200,80,121,105,100,100,0
Horse Chestnut Kasa,517,81,0,2000,5200,80,121,105,100,100,0
Darkhempen Tabigoromo,517,81,0,2000,5200,80,121,105,100,100,0
Gajaskin Tekko,517,81,0,2000,5200,80,121,105,100,100,0
Darkhempen Kyakui,517,81,0,2000,5200,80,121,105,100,100,0
Gajaskin Zori,517,81,0,2000,5200,80,121,105,100,100,0
Snow Linen Turban of Crafting,535,85,0,3000,6700,80,125,109,100,100,0
Snow Linen Doublet of Crafting,535,85,0,3000,6700,80,125,109,100,100,0
Saigaskin Gloves of Crafting,535,85,0,3000,6700,80,125,109,100,100,0
Snow Linen Bottoms of Crafting,535,85,0,3000,6700,80,125,109,100,100,0
Saigaskin Shoes of Crafting,535,85,0,3000,6700,80,125,109,100,100,0
Snow Linen Turban of Gathering,535,85,0,3000,6700,80,125,109,100,100,0
Snow Linen Coat of Gathering,535,85,0,3000,6700,80,125,109,100,100,0
Saigaskin Halfgloves of Gathering,535,85,0,3000,6700,80,125,109,100,100,0
Snow Linen Bottoms of Gathering,535,85,0,3000,6700,80,125,109,100,100,0
Saigaskin Sandals of Gathering,535,85,0,3000,6700,80,125,109,100,100,0
Scarlet Moko Wedge Cap of Crafting,545,87,0,3200,6900,80,127,111,100,100,0
Scarlet Moko Coatee of Crafting,545,87,0,3200,6900,80,127,111,100,100,0
Kumbhiraskin Gloves of Crafting,545,87,0,3200,6900,80,127,111,100,100,0
Scarlet Moko Bottoms of Crafting,545,87,0,3200,6900,80,127,111,100,100,0
Kumbhiraskin Shoes of Crafting,545,87,0,3200,6900,80,127,111,100,100,0
Scarlet Moko Beret of Gathering,545,87,0,3200,6900,80,127,111,100,100,0
Scarlet Moko Vest of Gathering,545,87,0,3200,6900,80,127,111,100,100,0
Kumbhiraskin Gloves of Gathering,545,87,0,3200,6900,80,127,111,100,100,0
Scarlet Moko Halfslops of Gathering,545,87,0,3200,6900,80,127,111,100,100,0
Kumbhiraskin Boots of Gathering,545,87,0,3200,6900,80,127,111,100,100,0
AR-Caean Velvet Work Cap of Crafting,560,90,0,3500,7200,80,130,115,90,80,0
AR-Caean Velvet Work Shirt of Crafting,560,90,0,3500,7200,80,130,115,90,80,0
Ophiotauroskin Halfgloves of Crafting,560,90,0,3500,7200,80,130,115,90,80,0
AR-Caean Velvet Hose of Crafting,560,90,0,3500,7200,80,130,115,90,80,0
Ophiotauroskin Work Boots of Crafting,560,90,0,3500,7200,80,130,115,90,80,0
AR-Caean Velvet Trapper's Hat of Gathering,560,90,0,3500,7200,80,130,115,90,80,0
AR-Caean Velvet Jacket of Gathering,560,90,0,3500,7200,80,130,115,90,80,0
Ophiotauroskin Halfgloves of Gathering,560,90,0,3500,7200,80,130,115,90,80,0
AR-Caean Velvet Culottes of Gathering,560,90,0,3500,7200,80,130,115,90,80,0
Ophiotauroskin Boots of Gathering,560,90,0,3500,7200,80,130,115,90,80,0
Ametrine Ear Cuffs of Crafting,517,81,0,2000,5200,80,121,105,100,100,0
Ametrine Necklace of Crafting,517,81,0,2000,5200,80,121,105,100,100,0
Ametrine Armillae of Crafting,517,81,0,2000,5200,80,121,105,100,100,0
Ametrine Ring of Crafting,517,81,0,2000,5200,80,121,105,100,100,0
Horse Chestnut Earrings of Gathering,517,81,0,2000,5200,80,121,105,100,100,0
Horse Chestnut Necklace of Gathering,517,81,0,2000,5200,80,121,105,100,100,0
Horse Chestnut Bracelet of Gathering,517,81,0,2000,5200,80,121,105,100,100,0
Horse Chestnut Ring of Gathering,517,81,0,2000,5200,80,121,105,100,100,0
Ironwood Earrings of Crafting,540,86,0,3100,6800,80,126,110,100,100,0
Ironwood Necklace of Crafting,540,86,0,3100,6800,80,126,110,100,100,0
Ironwood Bracelet of Crafting,540,86,0,3100,6800,80,126,110,100,100,0
Ironwood Ring of Crafting,540,86,0,3100,6800,80,126,110,100,100,0
Kumbhiraskin Earrings of Gathering,540,86,0,3100,6800,80,126,110,100,100,0
Kumbhiraskin Necklace of Gathering,540,86,0,3100,6800,80,126,110,100,100,0
Kumbhiraskin Armilla of Gathering,540,86,0,3100,6800,80,126,110,100,100,0
Kumbhiraskin Ring of Gathering,540,86,0,3100,6800,80,126,110,100,100,0
Integral Earrings of Crafting,555,89,0,3400,7100,80,129,113,100,100,0
Integral Necklace of Crafting,555,89,0,3400,7100,80,129,113,100,100,0
Integral Bracelet of Crafting,555,89,0,3400,7100,80,129,113,100,100,0
Integral Ring of Crafting,555,89,0,3400,7100,80,129,113,100,100,0
Ophiotauroskin Earrings of Gathering,555,89,0,3400,7100,80,129,113,100,100,0
Ophiotauroskin Necklace of Gathering,555,89,0,3400,7100,80,129,113,100,100,0
Ophiotauroskin Wristband of Gathering,555,89,0,3400,7100,80,129,113,100,100,0
Ophiotauroskin Ring of Gathering,555,89,0,3400,7100,80,129,113,100,100,0
Archon Loaf,517,81,0,2000,5200,80,121,105,100,100,0
Zurek,517,81,0,2000,5200,80,121,105,100,100,0
Amra Salad,520,82,0,2300,5700,80,122,106,100,100,0
Amra Lassi,520,82,0,2300,5700,80,122,106,100,100,0
Island Miq'abob,520,82,0,2300,5700,80,122,106,100,100,0
King Crab Cake,525,83,0,2600,6200,80,123,107,100,100,0
Ukha,525,83,0,2600,6200,80,123,107,100,100,0
Borscht,525,83,0,2600,6200,80,123,107,100,100,0
Wine-dark Soup,530,84,0,2900,6600,80,124,108,100,100,0
Glory Be Soup,530,84,0,2900,6600,80,124,108,100,100,0
Happiness Juice,535,85,0,3000,6700,80,125,109,100,100,0
Carrot Nibbles,535,85,0,3000,6700,80,125,109,100,100,0
Hamsa Curry,540,86,0,3100,6800,80,126,110,100,100,0
Karniyarik,540,86,0,3100,6800,80,126,110,100,100,0
Spicy Shakshouka,540,86,0,3100,6800,80,126,110,100,100,0
Lentil Curry,540,86,0,3100,6800,80,126,110,100,100,0
Skyr,540,86,0,3100,6800,80,126,110,100,100,0
Giant Haddock Dip,545,87,0,3200,6900,80,127,111,100,100,0
Yakow Moussaka,545,87,0,3200,6900,80,127,111,100,100,0
Philosopher's Sandwich,550,88,0,3300,7000,80,128,112,100,100,0
Salted Thavnairian Cod,550,88,0,3300,7000,80,128,112,100,100,0
Coconut Cod Chowder,550,88,0,3300,7000,80,128,112,100,100,0
The Noodles of Elpis,550,88,0,3300,7000,80,128,112,100,100,0
Giant Popoto Pancakes,550,88,0,3300,7000,80,128,112,100,100,0
Tsai tou Vounou,555,89,0,3400,7100,80,129,113,100,100,0
Sideritis Cookie,555,89,0,3400,7100,80,129,113,100,100,0
Elpis Deipnon,560,90,0,3500,7200,80,130,115,90,80,0
Baked Alien Soup,560,90,0,3500,7200,80,130,115,90,80,0
Sykon Salad,560,90,0,3500,7200,80,130,115,90,80,0
Sykon Compote,560,90,0,3500,7200,80,130,115,90,80,0
